,open,high,low,close,volume
t-8,0.014323115348815918,0.013435810804367065,0.01877748966217041,0.018918722867965698,0.0034058094024658203
t-7,0.003040790557861328,0.007664918899536133,0.023547887802124023,0.017071396112442017,0.004248440265655518
t-6,0.017798960208892822,0.0041387081146240234,0.025250166654586792,0.0008512437343597412,0.04022932052612305
t-5,0.00010800361633300781,0.008295178413391113,0.02289244532585144,0.014838337898254395,0.017561495304107666
t-4,0.013440877199172974,0.004631936550140381,0.05490538477897644,0.02530747652053833,0.00546833872795105
t-3,0.014111608266830444,0.03586617112159729,0.03216370940208435,0.048135906457901,0.014726072549819946
t-2,0.03480681777000427,0.044259876012802124,0.03218582272529602,0.09826946258544922,0.11101427674293518
t-1,0.029373526573181152,0.002575099468231201,0.0890602171421051,0.013559818267822266,0.0183982253074646
