,0
t-8,0.09239131212234497
t-7,0.09452018141746521
t-6,0.11566880345344543
t-5,0.08765619993209839
t-4,0.14789944887161255
t-3,0.1683504581451416
t-2,0.08603033423423767
t-1,0.2502310276031494
