,open,high,low,close,volume
t-8,0.0007569789886474609,0.004715979099273682,0.011750519275665283,0.0008085370063781738,0.00227963924407959
t-7,0.0008063912391662598,0.0046454668045043945,0.010989725589752197,0.0010891556739807129,0.002573072910308838
t-6,0.00039267539978027344,0.003998517990112305,0.010885536670684814,0.0010877251625061035,0.004450201988220215
t-5,0.0007740259170532227,0.004477441310882568,0.010368049144744873,0.0007890462875366211,0.0032919645309448242
t-4,0.0005009770393371582,0.004477977752685547,0.00959998369216919,0.000764012336730957,0.0036543607711791992
t-3,0.0003681778907775879,0.004241764545440674,0.008334577083587646,0.0007465481758117676,0.004216492176055908
t-2,0.0003235936164855957,0.0037598609924316406,0.008124768733978271,0.000576019287109375,0.003930628299713135
t-1,0.05924326181411743,0.14158570766448975,0.049151062965393066,0.005286753177642822,0.003588736057281494
