,0
t-8,0.08934015035629272
t-7,0.10423153638839722
t-6,0.13333719968795776
t-5,0.10096007585525513
t-4,0.10080334544181824
t-3,0.12966108322143555
t-2,0.14026856422424316
t-1,0.062073856592178345
