,open,high,low,close,volume
t-8,0.01210448145866394,0.014505654573440552,0.00415116548538208,0.002218693494796753,0.007973909378051758
t-7,0.012763142585754395,0.014155298471450806,0.00414043664932251,0.001982569694519043,0.007935315370559692
t-6,0.012743830680847168,0.013911336660385132,0.004421651363372803,0.003599494695663452,0.009230732917785645
t-5,0.013007938861846924,0.013841331005096436,0.004014760255813599,0.0013298392295837402,0.008231699466705322
t-4,0.01164853572845459,0.013240605592727661,0.004135698080062866,0.0029608607292175293,0.01048383116722107
t-3,0.011967718601226807,0.013321906328201294,0.0043936967849731445,0.0027046501636505127,0.010712236166000366
t-2,0.012620151042938232,0.014132827520370483,0.004333704710006714,0.002425968647003174,0.010847359895706177
t-1,0.015027612447738647,0.14744833111763,0.06411883234977722,0.12156867980957031,0.02573460340499878
