,0
t-8,0.06886094808578491
t-7,0.05557343363761902
t-6,0.08826839923858643
t-5,0.06369546055793762
t-4,0.10375401377677917
t-3,0.14500346779823303
t-2,0.3205362558364868
t-1,0.15296688675880432
