,0
t-8,0.04095390439033508
t-7,0.040976762771606445
t-6,0.0439070463180542
t-5,0.04042556881904602
t-4,0.042469531297683716
t-3,0.043100208044052124
t-2,0.04436001181602478
t-1,0.37389805912971497
