,open,high,low,close,volume
t-8,0.019479572772979736,0.059532999992370605,0.02887547016143799,0.09391450881958008,0.03703296184539795
t-7,0.11492055654525757,0.03216010332107544,0.001759350299835205,0.05810546875,0.11100086569786072
t-6,0.05170661211013794,0.09804102778434753,0.01376277208328247,0.027733981609344482,0.10588586330413818
t-5,0.1600988209247589,0.09525316953659058,0.005936026573181152,0.013576328754425049,0.07995778322219849
t-4,0.040157437324523926,0.03257995843887329,0.05304145812988281,0.08341151475906372,0.005190432071685791
t-3,0.030448436737060547,0.06034117937088013,0.07610636949539185,0.01716691255569458,0.06677323579788208
t-2,0.09706050157546997,0.0480266809463501,0.13810548186302185,0.06519496440887451,0.005519747734069824
t-1,0.013218164443969727,0.12499654293060303,0.0818433165550232,0.10096609592437744,0.03754359483718872
